original_row_index,generated_version,item_number,list_item,Full verb phrase,Causality,NP1,verb,NP2,because,pronoun,präposition,adjective + verb,and,NP final,verb final,Generated-Sentence,np2_replacement_status,NP1 - male,NP1 - female,NP2 - male,NP2 - female,verb_bias,Unnamed: 7,Unnamed: 18,Ferstl_verb_eng,Ferstl_sem_cat,Ferstl_eng_verb_length,Ferstl_eng_verb_freq,Ferstl_val,Ferstl_IVC,verb_bias.1,new verb,old verb,german_verb_freq,german_verb_length,Unnamed: 30,Previous-Sentences (04/2026),adj,german_adj_freq,german_adj_length,Susanne_avgRating_Score,Susanne_avgRating_Score.1,20_Best_Verbs,adj_amb,verb_changed,verb_change_log,adjective_changed,adjective_change_log,preposition_changed,preposition_change_log,und_changed,und_change_log
158,swapped,4,51,provozierte,NP1-Causality,Barbara,provozierte,"David,",weil,sie,an diesem Tag,streitlustig war,und,den Konflikt,suchte,"Barbara provozierte David, weil sie an diesem Tag streitlustig war und den Konflikt suchte.",ok_prefix_keep_particle_or_punctuation,Martin,Barbara,David,Sabine,NP1,,,provoked,AgP,8.0,35.0,-1.36,70,NP1,provozierte,provozierte,0.95,11.0,,"Der Student provozierte die Chefin, weil er am späten Vormitag rachsüchtig war und den Ärger entfachte.",rachsüchtig,0.43,6.0,50.0,50.0,suboptimal,nonamb,False,,True,unwillig war -> streitlustig war,False,,True,Frustration verspührte -> den Konflikt suchte
159,original,5,51,provozierte,NP2-Causality,Martin,provozierte,"Sabine,",weil,sie,an diesem Tag,launisch war,und,die Antwort,verweigerte,"Martin provozierte Sabine, weil sie an diesem Tag launisch war und die Antwort verweigerte.",ok_prefix_keep_particle_or_punctuation,Martin,Barbara,David,Sabine,NP1,,,provoked,AgP,8.0,35.0,-1.36,70,NP1,provozierte,provozierte,0.95,11.0,,"Der Student provozierte die Chefin, weil sie am späten Vormittag reizbar war und die Stimmung verschärfte.",reizbar,0.5,7.0,50.0,50.0,suboptimal,nonamb,False,,True,reizbar war -> launisch war,False,,True,die Leistung ignorierte -> die Antwort verweigerte
159,both_male,6,51,provozierte,NP2-Causality,Martin,provozierte,"David,",weil,er,an diesem Tag,launisch war,und,die Antwort,verweigerte,"Martin provozierte David, weil er an diesem Tag launisch war und die Antwort verweigerte.",ok_prefix_keep_particle_or_punctuation,Martin,Barbara,David,Sabine,NP1,,,provoked,AgP,8.0,35.0,-1.36,70,NP1,provozierte,provozierte,0.95,11.0,,"Der Student provozierte die Chefin, weil sie am späten Vormittag reizbar war und die Stimmung verschärfte.",reizbar,0.5,7.0,50.0,50.0,suboptimal,nonamb,False,,True,reizbar war -> launisch war,False,,True,die Leistung ignorierte -> die Antwort verweigerte
159,both_female,7,51,provozierte,NP2-Causality,Barbara,provozierte,"Sabine,",weil,sie,an diesem Tag,launisch war,und,die Antwort,verweigerte,"Barbara provozierte Sabine, weil sie an diesem Tag launisch war und die Antwort verweigerte.",ok_prefix_keep_particle_or_punctuation,Martin,Barbara,David,Sabine,NP1,,,provoked,AgP,8.0,35.0,-1.36,70,NP1,provozierte,provozierte,0.95,11.0,,"Der Student provozierte die Chefin, weil sie am späten Vormittag reizbar war und die Stimmung verschärfte.",reizbar,0.5,7.0,50.0,50.0,suboptimal,nonamb,False,,True,reizbar war -> launisch war,False,,True,die Leistung ignorierte -> die Antwort verweigerte
159,swapped,8,51,provozierte,NP2-Causality,Barbara,provozierte,"David,",weil,er,an diesem Tag,launisch war,und,die Antwort,verweigerte,"Barbara provozierte David, weil er an diesem Tag launisch war und die Antwort verweigerte.",ok_prefix_keep_particle_or_punctuation,Martin,Barbara,David,Sabine,NP1,,,provoked,AgP,8.0,35.0,-1.36,70,NP1,provozierte,provozierte,0.95,11.0,,"Der Student provozierte die Chefin, weil sie am späten Vormittag reizbar war und die Stimmung verschärfte.",reizbar,0.5,7.0,50.0,50.0,suboptimal,nonamb,False,,True,reizbar war -> launisch war,False,,True,die Leistung ignorierte -> die Antwort verweigerte
176,original,1,52,erschreckte,NP1-Causality,Karl,erschreckte,"Martina,",weil,er,bei der Begegnung,einschüchternd war,und,die Stimme,erhob,"Karl erschreckte Martina, weil er bei der Begegnung einschüchternd war und die Stimme erhob.",ok_prefix_keep_particle_or_punctuation,Karl,Claudia,Daniel,Martina,NP1,,,scared,StimExp,6.0,0.0,-2.0,74,NP1,erschrecken,erschreckte,0.5,11.0,,"Der Mönch erschreckte die Teenagerin, weil er von Anfang an fürchterlich war und die Stimmung verdunkelte.",fürchterlich,5.74,12.0,62.5,62.5,suboptimal,nonamb,False,,True,obskur war -> einschüchternd war,False,,True,die Stimmung verdunkelte -> die Stimme erhob
176,both_male,2,52,erschreckte,NP1-Causality,Karl,erschreckte,"Daniel,",weil,er,bei der Begegnung,einschüchternd war,und,die Stimme,erhob,"Karl erschreckte Daniel, weil er bei der Begegnung einschüchternd war und die Stimme erhob.",ok_prefix_keep_particle_or_punctuation,Karl,Claudia,Daniel,Martina,NP1,,,scared,StimExp,6.0,0.0,-2.0,74,NP1,erschrecken,erschreckte,0.5,11.0,,"Der Mönch erschreckte die Teenagerin, weil er von Anfang an fürchterlich war und die Stimmung verdunkelte.",fürchterlich,5.74,12.0,62.5,62.5,suboptimal,nonamb,False,,True,obskur war -> einschüchternd war,False,,True,die Stimmung verdunkelte -> die Stimme erhob
176,both_female,3,52,erschreckte,NP1-Causality,Claudia,erschreckte,"Martina,",weil,sie,bei der Begegnung,einschüchternd war,und,die Stimme,erhob,"Claudia erschreckte Martina, weil sie bei der Begegnung einschüchternd war und die Stimme erhob.",ok_prefix_keep_particle_or_punctuation,Karl,Claudia,Daniel,Martina,NP1,,,scared,StimExp,6.0,0.0,-2.0,74,NP1,erschrecken,erschreckte,0.5,11.0,,"Der Mönch erschreckte die Teenagerin, weil er von Anfang an fürchterlich war und die Stimmung verdunkelte.",fürchterlich,5.74,12.0,62.5,62.5,suboptimal,nonamb,False,,True,obskur war -> einschüchternd war,False,,True,die Stimmung verdunkelte -> die Stimme erhob
176,swapped,4,52,erschreckte,NP1-Causality,Claudia,erschreckte,"Daniel,",weil,sie,bei der Begegnung,einschüchternd war,und,die Stimme,erhob,"Claudia erschreckte Daniel, weil sie bei der Begegnung einschüchternd war und die Stimme erhob.",ok_prefix_keep_particle_or_punctuation,Karl,Claudia,Daniel,Martina,NP1,,,scared,StimExp,6.0,0.0,-2.0,74,NP1,erschrecken,erschreckte,0.5,11.0,,"Der Mönch erschreckte die Teenagerin, weil er von Anfang an fürchterlich war und die Stimmung verdunkelte.",fürchterlich,5.74,12.0,62.5,62.5,suboptimal,nonamb,False,,True,obskur war -> einschüchternd war,False,,True,die Stimmung verdunkelte -> die Stimme erhob
177,original,5,52,erschreckte,NP2-Causality,Karl,erschreckte,"Martina,",weil,sie,bei der Begegnung,ängstlich war,und,einen Schrei,ausstieß,"Karl erschreckte Martina, weil sie bei der Begegnung ängstlich war und einen Schrei ausstieß.",ok_prefix_keep_particle_or_punctuation,Karl,Claudia,Daniel,Martina,NP1,,,scared,StimExp,6.0,0.0,-2.0,74,NP1,erschrecken,erschreckte,0.5,11.0,,"Der Mönch erschreckte die Teenagerin, weil sie von Anfang an ängstlich war und die Panik spürte.",ängstlich,7.09,9.0,62.5,62.5,suboptimal,nonamb,False,,False,,False,,True,Panik verspürte -> einen Schrei ausstieß
177,both_male,6,52,erschreckte,NP2-Causality,Karl,erschreckte,"Daniel,",weil,er,bei der Begegnung,ängstlich war,und,einen Schrei,ausstieß,"Karl erschreckte Daniel, weil er bei der Begegnung ängstlich war und einen Schrei ausstieß.",ok_prefix_keep_particle_or_punctuation,Karl,Claudia,Daniel,Martina,NP1,,,scared,StimExp,6.0,0.0,-2.0,74,NP1,erschrecken,erschreckte,0.5,11.0,,"Der Mönch erschreckte die Teenagerin, weil sie von Anfang an ängstlich war und die Panik spürte.",ängstlich,7.09,9.0,62.5,62.5,suboptimal,nonamb,False,,False,,False,,True,Panik verspürte -> einen Schrei ausstieß
177,both_female,7,52,erschreckte,NP2-Causality,Claudia,erschreckte,"Martina,",weil,sie,bei der Begegnung,ängstlich war,und,einen Schrei,ausstieß,"Claudia erschreckte Martina, weil sie bei der Begegnung ängstlich war und einen Schrei ausstieß.",ok_prefix_keep_particle_or_punctuation,Karl,Claudia,Daniel,Martina,NP1,,,scared,StimExp,6.0,0.0,-2.0,74,NP1,erschrecken,erschreckte,0.5,11.0,,"Der Mönch erschreckte die Teenagerin, weil sie von Anfang an ängstlich war und die Panik spürte.",ängstlich,7.09,9.0,62.5,62.5,suboptimal,nonamb,False,,False,,False,,True,Panik verspürte -> einen Schrei ausstieß
177,swapped,8,52,erschreckte,NP2-Causality,Claudia,erschreckte,"Daniel,",weil,er,bei der Begegnung,ängstlich war,und,einen Schrei,ausstieß,"Claudia erschreckte Daniel, weil er bei der Begegnung ängstlich war und einen Schrei ausstieß.",ok_prefix_keep_particle_or_punctuation,Karl,Claudia,Daniel,Martina,NP1,,,scared,StimExp,6.0,0.0,-2.0,74,NP1,erschrecken,erschreckte,0.5,11.0,,"Der Mönch erschreckte die Teenagerin, weil sie von Anfang an ängstlich war und die Panik spürte.",ängstlich,7.09,9.0,62.5,62.5,suboptimal,nonamb,False,,False,,False,,True,Panik verspürte -> einen Schrei ausstieß
22,original,1,53,lobte,NP1-Causality,Paul,lobte,"Julia,",weil,er,von Anfang an,begeistert war,und,die Stärke,bewunderte,"Paul lobte Julia, weil er von Anfang an begeistert war und die Stärke bewunderte.",ok_prefix_keep_particle_or_punctuation,Paul,Laura,Christian,Julia,NP2,,,praised,AgEvo,7.0,226.0,1.82,-87,NP2,lobte,lobte,4.7,5.0,,"Der Anführer lobte die Kriegerin, weil er von Anfang an anerkennend war und den Einsatz würdigte.",anerkennend,1.13,11.0,93.75,93.75,optimal,nonamb,False,,True,anerkennend war -> begeistert war,False,,False,
22,both_male,2,53,lobte,NP1-Causality,Paul,lobte,"Christian,",weil,er,von Anfang an,begeistert war,und,die Stärke,bewunderte,"Paul lobte Christian, weil er von Anfang an begeistert war und die Stärke bewunderte.",ok_prefix_keep_particle_or_punctuation,Paul,Laura,Christian,Julia,NP2,,,praised,AgEvo,7.0,226.0,1.82,-87,NP2,lobte,lobte,4.7,5.0,,"Der Anführer lobte die Kriegerin, weil er von Anfang an anerkennend war und den Einsatz würdigte.",anerkennend,1.13,11.0,93.75,93.75,optimal,nonamb,False,,True,anerkennend war -> begeistert war,False,,False,
22,both_female,3,53,lobte,NP1-Causality,Laura,lobte,"Julia,",weil,sie,von Anfang an,begeistert war,und,die Stärke,bewunderte,"Laura lobte Julia, weil sie von Anfang an begeistert war und die Stärke bewunderte.",ok_prefix_keep_particle_or_punctuation,Paul,Laura,Christian,Julia,NP2,,,praised,AgEvo,7.0,226.0,1.82,-87,NP2,lobte,lobte,4.7,5.0,,"Der Anführer lobte die Kriegerin, weil er von Anfang an anerkennend war und den Einsatz würdigte.",anerkennend,1.13,11.0,93.75,93.75,optimal,nonamb,False,,True,anerkennend war -> begeistert war,False,,False,
22,swapped,4,53,lobte,NP1-Causality,Laura,lobte,"Christian,",weil,sie,von Anfang an,begeistert war,und,die Stärke,bewunderte,"Laura lobte Christian, weil sie von Anfang an begeistert war und die Stärke bewunderte.",ok_prefix_keep_particle_or_punctuation,Paul,Laura,Christian,Julia,NP2,,,praised,AgEvo,7.0,226.0,1.82,-87,NP2,lobte,lobte,4.7,5.0,,"Der Anführer lobte die Kriegerin, weil er von Anfang an anerkennend war und den Einsatz würdigte.",anerkennend,1.13,11.0,93.75,93.75,optimal,nonamb,False,,True,anerkennend war -> begeistert war,False,,False,
23,original,5,53,lobte,NP2-Causality,Paul,lobte,"Julia,",weil,sie,von Anfang an,ehrgeizig war,und,die Prüfung,bestand,"Paul lobte Julia, weil sie von Anfang an ehrgeizig war und die Prüfung bestand.",ok_prefix_keep_particle_or_punctuation,Paul,Laura,Christian,Julia,NP2,,,praised,AgEvo,7.0,226.0,1.82,-87,NP2,lobte,lobte,4.7,5.0,,"Der Anführer lobte die Kriegerin, weil sie von Anfang an tapfer war und die Gefahr meisterte.",tapfer,6.05,6.0,93.75,93.75,optimal,nonamb,False,,True,tapfer war -> ehrgeizig war,False,,True,die Gefahr abwand -> die Prüfung bestand
23,both_male,6,53,lobte,NP2-Causality,Paul,lobte,"Christian,",weil,er,von Anfang an,ehrgeizig war,und,die Prüfung,bestand,"Paul lobte Christian, weil er von Anfang an ehrgeizig war und die Prüfung bestand.",ok_prefix_keep_particle_or_punctuation,Paul,Laura,Christian,Julia,NP2,,,praised,AgEvo,7.0,226.0,1.82,-87,NP2,lobte,lobte,4.7,5.0,,"Der Anführer lobte die Kriegerin, weil sie von Anfang an tapfer war und die Gefahr meisterte.",tapfer,6.05,6.0,93.75,93.75,optimal,nonamb,False,,True,tapfer war -> ehrgeizig war,False,,True,die Gefahr abwand -> die Prüfung bestand
23,both_female,7,53,lobte,NP2-Causality,Laura,lobte,"Julia,",weil,sie,von Anfang an,ehrgeizig war,und,die Prüfung,bestand,"Laura lobte Julia, weil sie von Anfang an ehrgeizig war und die Prüfung bestand.",ok_prefix_keep_particle_or_punctuation,Paul,Laura,Christian,Julia,NP2,,,praised,AgEvo,7.0,226.0,1.82,-87,NP2,lobte,lobte,4.7,5.0,,"Der Anführer lobte die Kriegerin, weil sie von Anfang an tapfer war und die Gefahr meisterte.",tapfer,6.05,6.0,93.75,93.75,optimal,nonamb,False,,True,tapfer war -> ehrgeizig war,False,,True,die Gefahr abwand -> die Prüfung bestand
23,swapped,8,53,lobte,NP2-Causality,Laura,lobte,"Christian,",weil,er,von Anfang an,ehrgeizig war,und,die Prüfung,bestand,"Laura lobte Christian, weil er von Anfang an ehrgeizig war und die Prüfung bestand.",ok_prefix_keep_particle_or_punctuation,Paul,Laura,Christian,Julia,NP2,,,praised,AgEvo,7.0,226.0,1.82,-87,NP2,lobte,lobte,4.7,5.0,,"Der Anführer lobte die Kriegerin, weil sie von Anfang an tapfer war und die Gefahr meisterte.",tapfer,6.05,6.0,93.75,93.75,optimal,nonamb,False,,True,tapfer war -> ehrgeizig war,False,,True,die Gefahr abwand -> die Prüfung bestand
48,original,1,54,grollte,NP1-Causality,Peter,grollte,"Lisa,",weil,er,in den Aufgaben,erfolgreich war,und,die Wertschätzung,vermisste,"Peter grollte Lisa, weil er in den Aufgaben erfolgreich war und die Wertschätzung vermisste.",ok_prefix_keep_particle_or_punctuation,Peter,Maria,Stefan,Lisa,NP2,,,resented,ExpStim,8.0,41.0,-2.09,-76,NP2,grollte,grollte,0.21,8.0,,"Der Unternehmer grollte der Bewerberin, weil er bis zum Ende gewinnorientiert war und den Nutzen prüfte.",fachfremd,0.52,9.0,56.25,56.25,suboptimal,nonamb,False,,True,gewinnorientiert war -> erfolgreich war,False,,True,Fehler bemerkte -> die Wertschätzung vermisste
48,both_male,2,54,grollte,NP1-Causality,Peter,grollte,"Stefan,",weil,er,in den Aufgaben,erfolgreich war,und,die Wertschätzung,vermisste,"Peter grollte Stefan, weil er in den Aufgaben erfolgreich war und die Wertschätzung vermisste.",ok_prefix_keep_particle_or_punctuation,Peter,Maria,Stefan,Lisa,NP2,,,resented,ExpStim,8.0,41.0,-2.09,-76,NP2,grollte,grollte,0.21,8.0,,"Der Unternehmer grollte der Bewerberin, weil er bis zum Ende gewinnorientiert war und den Nutzen prüfte.",fachfremd,0.52,9.0,56.25,56.25,suboptimal,nonamb,False,,True,gewinnorientiert war -> erfolgreich war,False,,True,Fehler bemerkte -> die Wertschätzung vermisste
48,both_female,3,54,grollte,NP1-Causality,Maria,grollte,"Lisa,",weil,sie,in den Aufgaben,erfolgreich war,und,die Wertschätzung,vermisste,"Maria grollte Lisa, weil sie in den Aufgaben erfolgreich war und die Wertschätzung vermisste.",ok_prefix_keep_particle_or_punctuation,Peter,Maria,Stefan,Lisa,NP2,,,resented,ExpStim,8.0,41.0,-2.09,-76,NP2,grollte,grollte,0.21,8.0,,"Der Unternehmer grollte der Bewerberin, weil er bis zum Ende gewinnorientiert war und den Nutzen prüfte.",fachfremd,0.52,9.0,56.25,56.25,suboptimal,nonamb,False,,True,gewinnorientiert war -> erfolgreich war,False,,True,Fehler bemerkte -> die Wertschätzung vermisste
48,swapped,4,54,grollte,NP1-Causality,Maria,grollte,"Stefan,",weil,sie,in den Aufgaben,erfolgreich war,und,die Wertschätzung,vermisste,"Maria grollte Stefan, weil sie in den Aufgaben erfolgreich war und die Wertschätzung vermisste.",ok_prefix_keep_particle_or_punctuation,Peter,Maria,Stefan,Lisa,NP2,,,resented,ExpStim,8.0,41.0,-2.09,-76,NP2,grollte,grollte,0.21,8.0,,"Der Unternehmer grollte der Bewerberin, weil er bis zum Ende gewinnorientiert war und den Nutzen prüfte.",fachfremd,0.52,9.0,56.25,56.25,suboptimal,nonamb,False,,True,gewinnorientiert war -> erfolgreich war,False,,True,Fehler bemerkte -> die Wertschätzung vermisste
49,original,5,54,grollte,NP2-Causality,Peter,grollte,"Lisa,",weil,sie,in den Aufgaben,schlampig war,und,die Anforderungen,verfehlte,"Peter grollte Lisa, weil sie in den Aufgaben schlampig war und die Anforderungen verfehlte.",ok_prefix_keep_particle_or_punctuation,Peter,Maria,Stefan,Lisa,NP2,,,resented,ExpStim,8.0,41.0,-2.09,-76,NP2,grollte,grollte,0.21,8.0,,"Der Unternehmer grollte der Bewerberin, weil sie bis zum Ende fachfremd war und die Anforderung verfehlte.",gewinnorientiert,0.7,16.0,56.25,56.25,suboptimal,nonamb,False,,True,fachfremd war -> schlampig war,False,,False,
49,both_male,6,54,grollte,NP2-Causality,Peter,grollte,"Stefan,",weil,er,in den Aufgaben,schlampig war,und,die Anforderungen,verfehlte,"Peter grollte Stefan, weil er in den Aufgaben schlampig war und die Anforderungen verfehlte.",ok_prefix_keep_particle_or_punctuation,Peter,Maria,Stefan,Lisa,NP2,,,resented,ExpStim,8.0,41.0,-2.09,-76,NP2,grollte,grollte,0.21,8.0,,"Der Unternehmer grollte der Bewerberin, weil sie bis zum Ende fachfremd war und die Anforderung verfehlte.",gewinnorientiert,0.7,16.0,56.25,56.25,suboptimal,nonamb,False,,True,fachfremd war -> schlampig war,False,,False,
49,both_female,7,54,grollte,NP2-Causality,Maria,grollte,"Lisa,",weil,sie,in den Aufgaben,schlampig war,und,die Anforderungen,verfehlte,"Maria grollte Lisa, weil sie in den Aufgaben schlampig war und die Anforderungen verfehlte.",ok_prefix_keep_particle_or_punctuation,Peter,Maria,Stefan,Lisa,NP2,,,resented,ExpStim,8.0,41.0,-2.09,-76,NP2,grollte,grollte,0.21,8.0,,"Der Unternehmer grollte der Bewerberin, weil sie bis zum Ende fachfremd war und die Anforderung verfehlte.",gewinnorientiert,0.7,16.0,56.25,56.25,suboptimal,nonamb,False,,True,fachfremd war -> schlampig war,False,,False,
49,swapped,8,54,grollte,NP2-Causality,Maria,grollte,"Stefan,",weil,er,in den Aufgaben,schlampig war,und,die Anforderungen,verfehlte,"Maria grollte Stefan, weil er in den Aufgaben schlampig war und die Anforderungen verfehlte.",ok_prefix_keep_particle_or_punctuation,Peter,Maria,Stefan,Lisa,NP2,,,resented,ExpStim,8.0,41.0,-2.09,-76,NP2,grollte,grollte,0.21,8.0,,"Der Unternehmer grollte der Bewerberin, weil sie bis zum Ende fachfremd war und die Anforderung verfehlte.",gewinnorientiert,0.7,16.0,56.25,56.25,suboptimal,nonamb,False,,True,fachfremd war -> schlampig war,False,,False,
54,original,1,55,schätzte,NP1-Causality,Matthias,schätzte,"Lena,",weil,er,seit vielen Jahren,überlastet war,und,die Unterstützung,benötigte,"Matthias schätzte Lena, weil er seit vielen Jahren überlastet war und die Unterstützung benötigte.",ok_prefix_keep_particle_or_punctuation,Matthias,Nicole,Andreas,Lena,NP2,,,prized,ExpStim,6.0,330.0,1.36,-74,NP2,schätzte,schätzte,2.11,8.0,,"Der Gutsherr schätzte die Magd, weil er von Anfang an hilfsbedürftig war und die Unterstützung brauchte. ",hilfsbedürftig,0.9,14.0,56.25,56.25,suboptimal,nonamb,False,,True,alleine war -> überlastet war,True,seit Jahren -> seit vielen Jahren,False,
54,both_male,2,55,schätzte,NP1-Causality,Matthias,schätzte,"Andreas,",weil,er,seit vielen Jahren,überlastet war,und,die Unterstützung,benötigte,"Matthias schätzte Andreas, weil er seit vielen Jahren überlastet war und die Unterstützung benötigte.",ok_prefix_keep_particle_or_punctuation,Matthias,Nicole,Andreas,Lena,NP2,,,prized,ExpStim,6.0,330.0,1.36,-74,NP2,schätzte,schätzte,2.11,8.0,,"Der Gutsherr schätzte die Magd, weil er von Anfang an hilfsbedürftig war und die Unterstützung brauchte. ",hilfsbedürftig,0.9,14.0,56.25,56.25,suboptimal,nonamb,False,,True,alleine war -> überlastet war,True,seit Jahren -> seit vielen Jahren,False,
54,both_female,3,55,schätzte,NP1-Causality,Nicole,schätzte,"Lena,",weil,sie,seit vielen Jahren,überlastet war,und,die Unterstützung,benötigte,"Nicole schätzte Lena, weil sie seit vielen Jahren überlastet war und die Unterstützung benötigte.",ok_prefix_keep_particle_or_punctuation,Matthias,Nicole,Andreas,Lena,NP2,,,prized,ExpStim,6.0,330.0,1.36,-74,NP2,schätzte,schätzte,2.11,8.0,,"Der Gutsherr schätzte die Magd, weil er von Anfang an hilfsbedürftig war und die Unterstützung brauchte. ",hilfsbedürftig,0.9,14.0,56.25,56.25,suboptimal,nonamb,False,,True,alleine war -> überlastet war,True,seit Jahren -> seit vielen Jahren,False,
54,swapped,4,55,schätzte,NP1-Causality,Nicole,schätzte,"Andreas,",weil,sie,seit vielen Jahren,überlastet war,und,die Unterstützung,benötigte,"Nicole schätzte Andreas, weil sie seit vielen Jahren überlastet war und die Unterstützung benötigte.",ok_prefix_keep_particle_or_punctuation,Matthias,Nicole,Andreas,Lena,NP2,,,prized,ExpStim,6.0,330.0,1.36,-74,NP2,schätzte,schätzte,2.11,8.0,,"Der Gutsherr schätzte die Magd, weil er von Anfang an hilfsbedürftig war und die Unterstützung brauchte. ",hilfsbedürftig,0.9,14.0,56.25,56.25,suboptimal,nonamb,False,,True,alleine war -> überlastet war,True,seit Jahren -> seit vielen Jahren,False,
55,original,5,55,schätzte,NP2-Causality,Matthias,schätzte,"Lena,",weil,sie,seit vielen Jahren,kreativ war,und,das Problem,löste,"Matthias schätzte Lena, weil sie seit vielen Jahren kreativ war und das Problem löste.",ok_prefix_keep_particle_or_punctuation,Matthias,Nicole,Andreas,Lena,NP2,,,prized,ExpStim,6.0,330.0,1.36,-74,NP2,schätzte,schätzte,2.11,8.0,,"Der Gutsherr schätzte die Magd, weil sie von Anfang an fleißig war und die Pflicht erfüllte.",fleißig,9.08,8.0,56.25,56.25,suboptimal,nonamb,False,,True,fleißig war -> kreativ war,True,seit Jahren -> seit vielen Jahren,True,Lösungen erdachte -> das Problem löste
55,both_male,6,55,schätzte,NP2-Causality,Matthias,schätzte,"Andreas,",weil,er,seit vielen Jahren,kreativ war,und,das Problem,löste,"Matthias schätzte Andreas, weil er seit vielen Jahren kreativ war und das Problem löste.",ok_prefix_keep_particle_or_punctuation,Matthias,Nicole,Andreas,Lena,NP2,,,prized,ExpStim,6.0,330.0,1.36,-74,NP2,schätzte,schätzte,2.11,8.0,,"Der Gutsherr schätzte die Magd, weil sie von Anfang an fleißig war und die Pflicht erfüllte.",fleißig,9.08,8.0,56.25,56.25,suboptimal,nonamb,False,,True,fleißig war -> kreativ war,True,seit Jahren -> seit vielen Jahren,True,Lösungen erdachte -> das Problem löste
55,both_female,7,55,schätzte,NP2-Causality,Nicole,schätzte,"Lena,",weil,sie,seit vielen Jahren,kreativ war,und,das Problem,löste,"Nicole schätzte Lena, weil sie seit vielen Jahren kreativ war und das Problem löste.",ok_prefix_keep_particle_or_punctuation,Matthias,Nicole,Andreas,Lena,NP2,,,prized,ExpStim,6.0,330.0,1.36,-74,NP2,schätzte,schätzte,2.11,8.0,,"Der Gutsherr schätzte die Magd, weil sie von Anfang an fleißig war und die Pflicht erfüllte.",fleißig,9.08,8.0,56.25,56.25,suboptimal,nonamb,False,,True,fleißig war -> kreativ war,True,seit Jahren -> seit vielen Jahren,True,Lösungen erdachte -> das Problem löste
55,swapped,8,55,schätzte,NP2-Causality,Nicole,schätzte,"Andreas,",weil,er,seit vielen Jahren,kreativ war,und,das Problem,löste,"Nicole schätzte Andreas, weil er seit vielen Jahren kreativ war und das Problem löste.",ok_prefix_keep_particle_or_punctuation,Matthias,Nicole,Andreas,Lena,NP2,,,prized,ExpStim,6.0,330.0,1.36,-74,NP2,schätzte,schätzte,2.11,8.0,,"Der Gutsherr schätzte die Magd, weil sie von Anfang an fleißig war und die Pflicht erfüllte.",fleißig,9.08,8.0,56.25,56.25,suboptimal,nonamb,False,,True,fleißig war -> kreativ war,True,seit Jahren -> seit vielen Jahren,True,Lösungen erdachte -> das Problem löste
90,original,1,57,verhöhnte,NP1-Causality,Tobias,verhöhnte,"Susanne,",weil,er,bis zum Ende,arrogant war,und,den Rat,ablehnte,"Tobias verhöhnte Susanne, weil er bis zum Ende arrogant war und den Rat ablehnte.",ok_prefix_keep_particle_or_punctuation,Tobias,Linda,Jürgen,Susanne,neutral,,,reviled,AgEvo,7.0,23.0,-1.73,-9,neutral,schmähte,schmähte,0.06,8.0,,"Der Politiker schmähte die Parteigenossin, weil er bis zum Ende verärgert war und die Fassung verlor.",verärgert,3.91,9.0,68.75,68.75,suboptimal,nonamb,True,schmähte -> verhöhnte (Eng: reviled),True,verärgert war -> arrogant war,False,,True,Unterstützung vermisste -> den Rat ablehnte
90,both_male,2,57,verhöhnte,NP1-Causality,Tobias,verhöhnte,"Jürgen,",weil,er,bis zum Ende,arrogant war,und,den Rat,ablehnte,"Tobias verhöhnte Jürgen, weil er bis zum Ende arrogant war und den Rat ablehnte.",ok_prefix_keep_particle_or_punctuation,Tobias,Linda,Jürgen,Susanne,neutral,,,reviled,AgEvo,7.0,23.0,-1.73,-9,neutral,schmähte,schmähte,0.06,8.0,,"Der Politiker schmähte die Parteigenossin, weil er bis zum Ende verärgert war und die Fassung verlor.",verärgert,3.91,9.0,68.75,68.75,suboptimal,nonamb,True,schmähte -> verhöhnte (Eng: reviled),True,verärgert war -> arrogant war,False,,True,Unterstützung vermisste -> den Rat ablehnte
90,both_female,3,57,verhöhnte,NP1-Causality,Linda,verhöhnte,"Susanne,",weil,sie,bis zum Ende,arrogant war,und,den Rat,ablehnte,"Linda verhöhnte Susanne, weil sie bis zum Ende arrogant war und den Rat ablehnte.",ok_prefix_keep_particle_or_punctuation,Tobias,Linda,Jürgen,Susanne,neutral,,,reviled,AgEvo,7.0,23.0,-1.73,-9,neutral,schmähte,schmähte,0.06,8.0,,"Der Politiker schmähte die Parteigenossin, weil er bis zum Ende verärgert war und die Fassung verlor.",verärgert,3.91,9.0,68.75,68.75,suboptimal,nonamb,True,schmähte -> verhöhnte (Eng: reviled),True,verärgert war -> arrogant war,False,,True,Unterstützung vermisste -> den Rat ablehnte
90,swapped,4,57,verhöhnte,NP1-Causality,Linda,verhöhnte,"Jürgen,",weil,sie,bis zum Ende,arrogant war,und,den Rat,ablehnte,"Linda verhöhnte Jürgen, weil sie bis zum Ende arrogant war und den Rat ablehnte.",ok_prefix_keep_particle_or_punctuation,Tobias,Linda,Jürgen,Susanne,neutral,,,reviled,AgEvo,7.0,23.0,-1.73,-9,neutral,schmähte,schmähte,0.06,8.0,,"Der Politiker schmähte die Parteigenossin, weil er bis zum Ende verärgert war und die Fassung verlor.",verärgert,3.91,9.0,68.75,68.75,suboptimal,nonamb,True,schmähte -> verhöhnte (Eng: reviled),True,verärgert war -> arrogant war,False,,True,Unterstützung vermisste -> den Rat ablehnte
